,57,    147,0.92%,86.73%
,58,    143,0.89%,87.62%
,59,    137,0.85%,88.48%
,60,    116,0.72%,89.20%
,61,    126,0.79%,89.98%
,62,    128,0.80%,90.78%
,63,    131,0.82%,91.60%
,64,    111,0.69%,92.29%
,65,    118,0.74%,93.03%
,66,    84,0.52%,93.55%
,67,    97,0.60%,94.15%
,68,    97,0.60%,94.76%
,69,    82,0.51%,95.27%
,70,    71,0.44%,95.71%
,71,    79,0.49%,96.20%
,72,    64,0.40%,96.60%
,73,    67,0.42%,97.02%
,74,    46,0.29%,97.31%
,75,    43,0.27%,97.58%
,76,    45,0.28%,97.86%
,77,    31,0.19%,98.05%
,78,    47,0.29%,98.34%
,79,    33,0.21%,98.55%
,80,    31,0.19%,98.74%
,81,    34,0.21%,98.95%
,82,    23,0.14%,99.10%
,83,    19,0.12%,99.21%
,84,    28,0.17%,99.39%
,85,    23,0.14%,99.53%
,86,    16,0.10%,99.63%
,87,    6,0.04%,99.67%
,88,    11,0.07%,99.74%
,89,    6,0.04%,99.78%
,90,    3,0.02%,99.79%
,91,    7,0.04%,99.84%
,92,    9,0.06%,99.89%
,93,    1,0.01%,99.90%
,94,    5,0.03%,99.93%
,95,    3,0.02%,99.95%
,97,    1,0.01%,99.96%
,98,    4,0.02%,99.98%
,99,    2,0.01%,99.99%
,104,    1,0.01%,100.00%
,Total,   16 045,100.00%,100.00%
,,,,
,AREA # 22154,Sargento Cabral,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    249,1.33%,1.33%
,1,    228,1.22%,2.55%
,2,    331,1.77%,4.32%
,3,    319,1.71%,6.03%
,4,    327,1.75%,7.78%
,5,    315,1.68%,9.46%
,6,    339,1.81%,11.28%
,7,    351,1.88%,13.15%
,8,    315,1.68%,14.84%
,9,    327,1.75%,16.59%
,10,    306,1.64%,18.22%
,11,    340,1.82%,20.04%
,12,    308,1.65%,21.69%
,13,    306,1.64%,23.33%
,14,    314,1.68%,25.01%
,15,    303,1.62%,26.63%
,16,    305,1.63%,28.26%
,17,    330,1.77%,30.02%
,18,    354,1.89%,31.92%
,19,    346,1.85%,33.77%
,20,    388,2.08%,35.84%
,21,    288,1.54%,37.38%
,22,    333,1.78%,39.16%
,23,    388,2.08%,41.24%
,24,    376,2.01%,43.25%
,25,    351,1.88%,45.13%
,26,    327,1.75%,46.88%
,27,    357,1.91%,48.79%
,28,    323,1.73%,50.51%
,29,    356,1.90%,52.42%
,30,    320,1.71%,54.13%
,31,    303,1.62%,55.75%
,32,    261,1.40%,57.15%
,33,    265,1.42%,58.56%
,34,    235,1.26%,59.82%
,35,    252,1.35%,61.17%
,36,    231,1.24%,62.40%
,37,    245,1.31%,63.71%
,38,    232,1.24%,64.96%
,39,    236,1.26%,66.22%
,40,    255,1.36%,67.58%
,41,    228,1.22%,68.80%
,42,    238,1.27%,70.07%
,43,    241,1.29%,71.36%
,44,    228,1.22%,72.58%
,45,    211,1.13%,73.71%
,46,    195,1.04%,74.75%
,47,    194,1.04%,75.79%
,48,    180,0.96%,76.75%
,49,    186,0.99%,77.75%
,50,    203,1.09%,78.84%
,51,    171,0.91%,79.75%
,52,    184,0.98%,80.73%
,53,    171,0.91%,81.65%
,54,    171,0.91%,82.56%
,55,    191,1.02%,83.58%
,56,    174,0.93%,84.52%
,57,    149,0.80%,85.31%
,58,    166,0.89%,86.20%
,59,    156,0.83%,87.03%
,60,    160,0.86%,87.89%
,61,    154,0.82%,88.71%
,62,    143,0.76%,89.48%
,63,    145,0.78%,90.25%
,64,    146,0.78%,91.04%
,65,    148,0.79%,91.83%
,66,    125,0.67%,92.50%
,67,    123,0.66%,93.15%
,68,    134,0.72%,93.87%
,69,    126,0.67%,94.54%
,70,    100,0.53%,95.08%
,71,    97,0.52%,95.60%
,72,    84,0.45%,96.05%
,73,    76,0.41%,96.45%
,74,    74,0.40%,96.85%
,75,    59,0.32%,97.17%
,76,    58,0.31%,97.48%
,77,    66,0.35%,97.83%
,78,    43,0.23%,98.06%
,79,    57,0.30%,98.36%
,80,    44,0.24%,98.60%
,81,    42,0.22%,98.82%
,82,    30,0.16%,98.98%
,83,    28,0.15%,99.13%
,84,    25,0.13%,99.27%
,85,    19,0.10%,99.37%
,86,    27,0.14%,99.51%
,87,    26,0.14%,99.65%
,88,    12,0.06%,99.72%
,89,    8,0.04%,99.76%
,90,    8,0.04%,99.80%
,91,    8,0.04%,99.84%
,92,    10,0.05%,99.90%
,93,    6,0.03%,99.93%
,94,    5,0.03%,99.96%
,97,    5,0.03%,99.98%
,99,    2,0.01%,99.99%
,105,    1,0.01%,100.00%
,Total,   18 696,100.00%,100.00%
,,,,
,AREA # 22161,Tapenagá,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    74,1.83%,1.83%
,1,    62,1.53%,3.36%
,2,    51,1.26%,4.62%
,3,    79,1.95%,6.57%
,4,    54,1.33%,7.90%
,5,    74,1.83%,9.73%
,6,    81,2.00%,11.73%
,7,    86,2.12%,13.85%
,8,    50,1.23%,15.08%
,9,    77,1.90%,16.98%
,10,    68,1.68%,18.66%
,11,    75,1.85%,20.51%
,12,    68,1.68%,22.19%
,13,    65,1.60%,23.80%
,14,    67,1.65%,25.45%
,15,    71,1.75%,27.20%
,16,    76,1.88%,29.08%
,17,    85,2.10%,31.18%
,18,    78,1.93%,33.10%
,19,    85,2.10%,35.20%
,20,    77,1.90%,37.10%
,21,    50,1.23%,38.34%
,22,    79,1.95%,40.29%
,23,    58,1.43%,41.72%
,24,    66,1.63%,43.35%
,25,    69,1.70%,45.05%
,26,    67,1.65%,46.70%
,27,    59,1.46%,48.16%
,28,    67,1.65%,49.81%
,29,    56,1.38%,51.20%
,30,    66,1.63%,52.83%
,31,    67,1.65%,54.48%
,32,    67,1.65%,56.13%
,33,    45,1.11%,57.25%
,34,    65,1.60%,58.85%
,35,    53,1.31%,60.16%
,36,    59,1.46%,61.61%
,37,    43,1.06%,62.68%
,38,    63,1.56%,64.23%
,39,    53,1.31%,65.54%
,40,    55,1.36%,66.90%
,41,    59,1.46%,68.35%
,42,    63,1.56%,69.91%
,43,    48,1.18%,71.09%
,44,    66,1.63%,72.72%
,45,    49,1.21%,73.93%
,46,    50,1.23%,75.17%
,47,    52,1.28%,76.45%
,48,    41,1.01%,77.46%
,49,    48,1.18%,78.65%
,50,    39,0.96%,79.61%
,51,    47,1.16%,80.77%
,52,    48,1.18%,81.96%
,53,    45,1.11%,83.07%
,54,    46,1.14%,84.20%
,55,    40,0.99%,85.19%
,56,    41,1.01%,86.20%
,57,    38,0.94%,87.14%
,58,    35,0.86%,88.00%
,59,    23,0.57%,88.57%
,60,    28,0.69%,89.26%
,61,    29,0.72%,89.98%
,62,    31,0.77%,90.74%
,63,    35,0.86%,91.61%
,64,    36,0.89%,92.50%
,65,    17,0.42%,92.92%
,66,    19,0.47%,93.38%
,67,    17,0.42%,93.80%
,68,    22,0.54%,94.35%
,69,    22,0.54%,94.89%
,70,    17,0.42%,95.31%
,71,    19,0.47%,95.78%
,72,    17,0.42%,96.20%
,73,    11,0.27%,96.47%
,74,    17,0.42%,96.89%
,75,    16,0.39%,97.28%
,76,    15,0.37%,97.65%
,77,    12,0.30%,97.95%
,78,    19,0.47%,98.42%
,79,    5,0.12%,98.54%
,80,    6,0.15%,98.69%
,81,    11,0.27%,98.96%
,82,    4,0.10%,99.06%
,83,    4,0.10%,99.16%
,84,    2,0.05%,99.21%
,85,    12,0.30%,99.51%
,86,    1,0.02%,99.53%
,87,    6,0.15%,99.68%
,88,    6,0.15%,99.83%
,89,    1,0.02%,99.85%
,90,    1,0.02%,99.88%
,91,    2,0.05%,99.93%
,92,    1,0.02%,99.95%
,93,    1,0.02%,99.98%
,106,    1,0.02%,100.00%
,Total,   4 051,100.00%,100.00%
,,,,
,AREA # 22168,25 de Mayo,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    523,1.60%,1.60%
,1,    498,1.53%,3.13%
,2,    517,1.59%,4.72%
,3,    602,1.85%,6.56%
,4,    583,1.79%,8.35%
,5,    578,1.77%,10.12%
,6,    560,1.72%,11.84%
,7,    705,2.16%,14.00%
,8,    639,1.96%,15.96%
,9,    661,2.03%,17.99%
,10,    684,2.10%,20.09%
,11,    653,2.00%,22.09%
,12,    641,1.97%,24.06%
,13,    640,1.96%,26.02%
,14,    615,1.89%,27.91%
,15,    609,1.87%,29.77%
,16,    652,2.00%,31.77%
,17,    685,2.10%,33.87%
,18,    587,1.80%,35.67%
,19,    560,1.72%,37.39%
,20,    614,1.88%,39.27%
,21,    560,1.72%,40.99%
,22,    579,1.78%,42.77%
,23,    560,1.72%,44.49%
,24,    589,1.81%,46.29%
,25,    521,1.60%,47.89%
,26,    567,1.74%,49.63%
,27,    606,1.86%,51.49%
,28,    502,1.54%,53.03%
,29,    560,1.72%,54.74%
,30,    542,1.66%,56.41%
,31,    556,1.71%,58.11%
,32,    478,1.47%,59.58%
,33,    435,1.33%,60.91%
,34,    448,1.37%,62.29%
,35,    475,1.46%,63.74%
,36,    453,1.39%,65.13%
,37,    408,1.25%,66.38%
,38,    441,1.35%,67.74%
,39,    485,1.49%,69.22%
,40,    418,1.28%,70.51%
,41,    408,1.25%,71.76%
,42,    441,1.35%,73.11%
,43,    395,1.21%,74.32%
,44,    353,1.08%,75.40%
,45,    349,1.07%,76.47%
,46,    327,1.00%,77.48%
,47,    326,1.00%,78.48%
,48,    313,0.96%,79.44%
,49,    282,0.86%,80.30%
,50,    288,0.88%,81.18%
,51,    269,0.83%,82.01%
,52,    280,0.86%,82.87%
,53,    282,0.86%,83.73%
,54,    271,0.83%,84.56%
,55,    290,0.89%,85.45%
,56,    278,0.85%,86.31%
,57,    265,0.81%,87.12%
,58,    258,0.79%,87.91%
,59,    240,0.74%,88.65%
,60,    231,0.71%,89.35%
,61,    202,0.62%,89.97%
,62,    221,0.68%,90.65%
,63,    235,0.72%,91.37%
,64,    221,0.68%,92.05%
,65,    229,0.70%,92.75%
,66,    180,0.55%,93.30%
,67,    197,0.60%,93.91%
,68,    175,0.54%,94.45%
,69,    169,0.52%,94.96%
,70,    180,0.55%,95.52%
,71,    147,0.45%,95.97%
,72,    127,0.39%,96.36%
,73,    123,0.38%,96.73%
,74,    135,0.41%,97.15%
,75,    106,0.33%,97.47%
,76,    102,0.31%,97.79%
,77,    73,0.22%,98.01%
,78,    79,0.24%,98.25%
,79,    69,0.21%,98.46%
,80,    76,0.23%,98.70%
,81,    68,0.21%,98.91%
,82,    68,0.21%,99.11%
,83,    30,0.09%,99.21%
,84,    41,0.13%,99.33%
,85,    43,0.13%,99.46%
,86,    32,0.10%,99.56%
,87,    27,0.08%,99.64%
,88,    24,0.07%,99.72%
,89,    10,0.03%,99.75%
,90,    15,0.05%,99.79%
,91,    10,0.03%,99.83%
,92,    6,0.02%,99.84%
,93,    14,0.04%,99.89%
,94,    7,0.02%,99.91%
,95,    6,0.02%,99.93%
,96,    5,0.02%,99.94%
,97,    11,0.03%,99.98%
,98,    2,0.01%,99.98%
,99,    1,0.00%,99.98%
,100,    1,0.00%,99.99%
,101,    1,0.00%,99.99%
,102,    2,0.01%,100.00%
,103,    1,0.00%,100.00%
,Total,   32 606,100.00%,100.00%
,,,,
,AREA # 26007,Biedma,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   1 276,1.24%,1.24%
,1,   1 151,1.12%,2.36%
,2,   1 310,1.27%,3.64%
,3,   1 375,1.34%,4.97%
,4,   1 428,1.39%,6.36%
,5,   1 571,1.53%,7.89%
,6,   1 703,1.66%,9.55%
,7,   1 689,1.64%,11.19%
,8,   1 790,1.74%,12.93%
,9,   1 773,1.72%,14.65%
,10,   1 650,1.60%,16.26%
,11,   1 770,1.72%,17.98%
,12,   1 869,1.82%,19.80%
,13,   1 832,1.78%,21.58%
,14,   1 793,1.74%,23.33%
,15,   1 761,1.71%,25.04%
,16,   1 734,1.69%,26.73%
,17,   1 731,1.68%,28.41%
,18,   1 556,1.51%,29.92%
,19,   1 541,1.50%,31.42%
,20,   1 484,1.44%,32.86%
,21,   1 613,1.57%,34.43%
,22,   1 593,1.55%,35.98%
,23,   1 428,1.39%,37.37%
,24,   1 482,1.44%,38.81%
,25,   1 682,1.64%,40.45%
,26,   1 568,1.53%,41.98%
,27,   1 625,1.58%,43.56%
,28,   1 684,1.64%,45.19%
,29,   1 580,1.54%,46.73%
,30,   1 742,1.69%,48.43%
,31,   1 548,1.51%,49.93%
,32,   1 648,1.60%,51.53%
,33,   1 639,1.59%,53.13%
,34,   1 648,1.60%,54.73%
,35,   1 752,1.70%,56.44%
,36,   1 571,1.53%,57.96%
,37,   1 592,1.55%,59.51%
,38,   1 648,1.60%,61.12%
,39,   1 742,1.69%,62.81%
,40,   1 772,1.72%,64.53%
,41,   1 654,1.61%,66.14%
,42,   1 738,1.69%,67.83%
,43,   1 652,1.61%,69.44%
,44,   1 581,1.54%,70.98%
,45,   1 572,1.53%,72.51%
,46,   1 466,1.43%,73.93%
,47,   1 308,1.27%,75.20%
,48,   1 236,1.20%,76.41%
,49,   1 281,1.25%,77.65%
,50,   1 171,1.14%,78.79%
,51,   1 110,1.08%,79.87%
,52,   1 032,1.00%,80.88%
,53,    983,0.96%,81.83%
,54,    881,0.86%,82.69%
,55,    931,0.91%,83.59%
,56,    915,0.89%,84.48%
,57,    950,0.92%,85.41%
,58,    903,0.88%,86.29%
,59,    883,0.86%,87.15%
,60,    894,0.87%,88.02%
,61,    779,0.76%,88.77%
,62,    779,0.76%,89.53%
,63,    752,0.73%,90.26%
,64,    718,0.70%,90.96%
,65,    807,0.78%,91.75%
,66,    693,0.67%,92.42%
,67,    658,0.64%,93.06%
,68,    631,0.61%,93.67%
,69,    610,0.59%,94.27%
,70,    623,0.61%,94.87%
,71,    525,0.51%,95.38%
,72,    540,0.53%,95.91%
,73,    466,0.45%,96.36%
,74,    474,0.46%,96.82%
,75,    390,0.38%,97.20%
,76,    327,0.32%,97.52%
,77,    290,0.28%,97.80%
,78,    276,0.27%,98.07%
,79,    255,0.25%,98.32%
,80,    247,0.24%,98.56%
,81,    197,0.19%,98.75%
,82,    184,0.18%,98.93%
,83,    154,0.15%,99.08%
,84,    143,0.14%,99.22%
,85,    118,0.11%,99.33%
,86,    104,0.10%,99.43%
,87,    118,0.11%,99.55%
,88,    83,0.08%,99.63%
,89,    87,0.08%,99.71%
,90,    68,0.07%,99.78%
,91,    41,0.04%,99.82%
,92,    38,0.04%,99.86%
,93,    28,0.03%,99.89%
,94,    27,0.03%,99.91%
,95,    23,0.02%,99.93%
,96,    25,0.02%,99.96%
,97,    11,0.01%,99.97%
,98,    11,0.01%,99.98%
,99,    12,0.01%,99.99%
,100,    6,0.01%,100.00%
,103,    3,0.00%,100.00%
,Total,   102 806,100.00%,100.00%
,,,,
,AREA # 26014,Cushamen,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    271,0.96%,0.96%
,1,    282,1.00%,1.97%
,2,    298,1.06%,3.03%
,3,    377,1.34%,4.37%
,4,    378,1.35%,5.72%
,5,    416,1.48%,7.20%
,6,    418,1.49%,8.68%
,7,    427,1.52%,10.20%
,8,    499,1.78%,11.98%
,9,    519,1.85%,13.83%
,10,    461,1.64%,15.47%
,11,    430,1.53%,17.00%
,12,    462,1.64%,18.64%
,13,    477,1.70%,20.34%
,14,    495,1.76%,22.10%
,15,    456,1.62%,23.72%
,16,    426,1.52%,25.24%
,17,    463,1.65%,26.89%
,18,    393,1.40%,28.29%
,19,    343,1.22%,29.51%
,20,    344,1.22%,30.73%
,21,    358,1.27%,32.00%
,22,    358,1.27%,33.28%
,23,    375,1.33%,34.61%
,24,    327,1.16%,35.78%
,25,    386,1.37%,37.15%
,26,    402,1.43%,38.58%
,27,    394,1.40%,39.98%
,28,    385,1.37%,41.35%
,29,    403,1.43%,42.79%
,30,    452,1.61%,44.40%
,31,    428,1.52%,45.92%
,32,    396,1.41%,47.33%
,33,    411,1.46%,48.79%
,34,    419,1.49%,50.28%
,35,    462,1.64%,51.93%
,36,    450,1.60%,53.53%
,37,    458,1.63%,55.16%
,38,    384,1.37%,56.53%
,39,    453,1.61%,58.14%
,40,    499,1.78%,59.91%
,41,    476,1.69%,61.61%
,42,    485,1.73%,63.33%
,43,    464,1.65%,64.98%
,44,    448,1.59%,66.58%
,45,    408,1.45%,68.03%
,46,    430,1.53%,69.56%
,47,    379,1.35%,70.91%
,48,    376,1.34%,72.25%
,49,    386,1.37%,73.62%
,50,    371,1.32%,74.94%
,51,    348,1.24%,76.18%
,52,    327,1.16%,77.34%
,53,    336,1.20%,78.54%
,54,    288,1.02%,79.57%
,55,    268,0.95%,80.52%
,56,    301,1.07%,81.59%
,57,    297,1.06%,82.65%
,58,    303,1.08%,83.73%
,59,    262,0.93%,84.66%
,60,    293,1.04%,85.70%
,61,    250,0.89%,86.59%
,62,    283,1.01%,87.60%
,63,    246,0.88%,88.47%
,64,    233,0.83%,89.30%
,65,    245,0.87%,90.17%
,66,    226,0.80%,90.98%
,67,    219,0.78%,91.76%
,68,    212,0.75%,92.51%
,69,    182,0.65%,93.16%
,70,    202,0.72%,93.88%
,71,    135,0.48%,94.36%
,72,    171,0.61%,94.97%
,73,    155,0.55%,95.52%
,74,    141,0.50%,96.02%
,75,    109,0.39%,96.41%
,76,    99,0.35%,96.76%
,77,    111,0.40%,97.16%
,78,    86,0.31%,97.46%
,79,    100,0.36%,97.82%
,80,    68,0.24%,98.06%
,81,    78,0.28%,98.34%
,82,    49,0.17%,98.51%
,83,    57,0.20%,98.72%
,84,    49,0.17%,98.89%
,85,    52,0.19%,99.07%
,86,    37,0.13%,99.21%
,87,    31,0.11%,99.32%
,88,    43,0.15%,99.47%
,89,    23,0.08%,99.55%
,90,    21,0.07%,99.63%
,91,    20,0.07%,99.70%
,92,    17,0.06%,99.76%
,93,    9,0.03%,99.79%
,94,    14,0.05%,99.84%
,95,    11,0.04%,99.88%
,96,    10,0.04%,99.91%
,97,    7,0.02%,99.94%
,98,    7,0.02%,99.96%
,99,    7,0.02%,99.99%
,100,    1,0.00%,99.99%
,101,    1,0.00%,100.00%
,105,    1,0.00%,100.00%
,Total,   28 099,100.00%,100.00%
,,,,
,AREA # 26021,Escalante,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   2 164,1.01%,1.01%
,1,   2 383,1.11%,2.12%
,2,   2 715,1.26%,3.38%
,3,   2 926,1.36%,4.74%
,4,   3 153,1.47%,6.21%
,5,   3 327,1.55%,7.76%
,6,   3 509,1.63%,9.39%
,7,   3 641,1.69%,11.09%
,8,   3 559,1.66%,12.74%
,9,   3 636,1.69%,14.44%
,10,   3 511,1.63%,16.07%
,11,   3 665,1.71%,17.78%
,12,   3 686,1.72%,19.49%
,13,   3 635,1.69%,21.18%
,14,   3 482,1.62%,22.81%
,15,   3 447,1.60%,24.41%
,16,   3 295,1.53%,25.94%
,17,   3 371,1.57%,27.51%
,18,   3 025,1.41%,28.92%
,19,   2 932,1.36%,30.29%
,20,   2 913,1.36%,31.64%
,21,   3 073,1.43%,33.07%
,22,   3 085,1.44%,34.51%
,23,   3 063,1.43%,35.93%
,24,   3 170,1.48%,37.41%
,25,   3 380,1.57%,38.98%
,26,   3 396,1.58%,40.56%
,27,   3 411,1.59%,42.15%
,28,   3 359,1.56%,43.71%
,29,   3 571,1.66%,45.38%
,30,   3 784,1.76%,47.14%
,31,   3 706,1.73%,48.86%
,32,   3 556,1.66%,50.52%
,33,   3 484,1.62%,52.14%
,34,   3 565,1.66%,53.80%
,35,   3 665,1.71%,55.51%
,36,   3 700,1.72%,57.23%
,37,   3 472,1.62%,58.84%
,38,   3 436,1.60%,60.44%
,39,   3 549,1.65%,62.10%
,40,   3 531,1.64%,63.74%
,41,   3 381,1.57%,65.31%
,42,   3 620,1.69%,67.00%
,43,   3 445,1.60%,68.60%
,44,   3 446,1.60%,70.21%
,45,   3 227,1.50%,71.71%
,46,   2 927,1.36%,73.07%
,47,   2 725,1.27%,74.34%
,48,   2 495,1.16%,75.50%
,49,   2 531,1.18%,76.68%
,50,   2 496,1.16%,77.84%
,51,   2 306,1.07%,78.91%
,52,   2 210,1.03%,79.94%
,53,   2 097,0.98%,80.92%
,54,   2 032,0.95%,81.86%
,55,   1 960,0.91%,82.78%
,56,   1 996,0.93%,83.71%
,57,   1 961,0.91%,84.62%
,58,   1 921,0.89%,85.51%
,59,   2 117,0.99%,86.50%
,60,   1 924,0.90%,87.39%
,61,   1 804,0.84%,88.23%
,62,   1 727,0.80%,89.04%
,63,   1 678,0.78%,89.82%
,64,   1 627,0.76%,90.58%
,65,   1 679,0.78%,91.36%
,66,   1 479,0.69%,92.05%
,67,   1 411,0.66%,92.70%
,68,   1 400,0.65%,93.35%
,69,   1 323,0.62%,93.97%
,70,   1 197,0.56%,94.53%
,71,   1 088,0.51%,95.03%
,72,   1 003,0.47%,95.50%
,73,    959,0.45%,95.95%
,74,    849,0.40%,96.34%
,75,    800,0.37%,96.72%
,76,    750,0.35%,97.06%
,77,    665,0.31%,97.37%
,78,    642,0.30%,97.67%
,79,    614,0.29%,97.96%
,80,    532,0.25%,98.21%
,81,    533,0.25%,98.45%
,82,    485,0.23%,98.68%
,83,    402,0.19%,98.87%
,84,    406,0.19%,99.06%
,85,    346,0.16%,99.22%
,86,    307,0.14%,99.36%
,87,    238,0.11%,99.47%
,88,    224,0.10%,99.58%
,89,    162,0.08%,99.65%
,90,    148,0.07%,99.72%
,91,    136,0.06%,99.78%
,92,    120,0.06%,99.84%
,93,    73,0.03%,99.87%
,94,    70,0.03%,99.91%
,95,    58,0.03%,99.93%
,96,    44,0.02%,99.95%
,97,    35,0.02%,99.97%
,98,    21,0.01%,99.98%
,99,    27,0.01%,99.99%
,100,    10,0.00%,100.00%
,101,    7,0.00%,100.00%
,102,    1,0.00%,100.00%
,105,    1,0.00%,100.00%
,Total,   214 829,100.00%,100.00%
,,,,
,AREA # 26028,Florentino Ameghino,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    34,1.91%,1.91%
,1,    19,1.07%,2.97%
,2,    19,1.07%,4.04%
,3,    29,1.63%,5.67%
,4,    35,1.96%,7.63%
,5,    39,2.19%,9.82%
,6,    24,1.35%,11.17%
,7,    36,2.02%,13.19%
,8,    34,1.91%,15.10%
,9,    32,1.80%,16.89%
,10,    29,1.63%,18.52%
,11,    34,1.91%,20.43%
,12,    32,1.80%,22.22%
,13,    33,1.85%,24.07%
,14,    30,1.68%,25.76%
,15,    29,1.63%,27.38%
,16,    17,0.95%,28.34%
,17,    25,1.40%,29.74%
,18,    23,1.29%,31.03%
,19,    18,1.01%,32.04%
,20,    27,1.52%,33.56%
,21,    24,1.35%,34.90%
,22,    25,1.40%,36.31%
,23,    22,1.23%,37.54%
,24,    28,1.57%,39.11%
,25,    25,1.40%,40.52%
,26,    31,1.74%,42.26%
,27,    29,1.63%,43.88%
,28,    27,1.52%,45.40%
,29,    31,1.74%,47.14%
,30,    23,1.29%,48.43%
,31,    33,1.85%,50.28%
,32,    31,1.74%,52.02%
,33,    22,1.23%,53.25%
,34,    30,1.68%,54.94%
,35,    30,1.68%,56.62%
,36,    26,1.46%,58.08%
,37,    34,1.91%,59.99%
,38,    22,1.23%,61.22%
,39,    26,1.46%,62.68%
,40,    34,1.91%,64.59%
,41,    18,1.01%,65.60%
,42,    24,1.35%,66.95%
,43,    33,1.85%,68.80%
,44,    25,1.40%,70.20%
,45,    22,1.23%,71.44%
,46,    23,1.29%,72.73%
,47,    31,1.74%,74.47%
,48,    30,1.68%,76.15%
,49,    27,1.52%,77.67%
,50,    19,1.07%,78.73%
,51,    16,0.90%,79.63%
,52,    21,1.18%,80.81%
,53,    19,1.07%,81.87%
,54,    22,1.23%,83.11%
,55,    11,0.62%,83.73%
,56,    16,0.90%,84.62%
,57,    22,1.23%,85.86%
,58,    17,0.95%,86.81%
,59,    18,1.01%,87.82%
,60,    8,0.45%,88.27%
,61,    19,1.07%,89.34%
,62,    15,0.84%,90.18%
,63,    12,0.67%,90.85%
,64,    13,0.73%,91.58%
,65,    20,1.12%,92.70%
,66,    7,0.39%,93.10%
,67,    11,0.62%,93.71%
,68,    8,0.45%,94.16%
,69,    12,0.67%,94.84%
,70,    14,0.79%,95.62%
,71,    7,0.39%,96.02%
,72,    5,0.28%,96.30%
,73,    13,0.73%,97.03%
,74,    9,0.51%,97.53%
,75,    6,0.34%,97.87%
,76,    5,0.28%,98.15%
,77,    2,0.11%,98.26%
,78,    5,0.28%,98.54%
,79,    1,0.06%,98.60%
,80,    2,0.11%,98.71%
,81,    8,0.45%,99.16%
,82,    3,0.17%,99.33%
,83,    2,0.11%,99.44%
,84,    3,0.17%,99.61%
,86,    1,0.06%,99.66%
,88,    2,0.11%,99.78%
,89,    3,0.17%,99.94%
,90,    1,0.06%,100.00%
,Total,   1 782,100.00%,100.00%
,,,,
,AREA # 26035,Futaleufú,,
,,,,
,Edad,Casos,%,Acumulado %
,0,    466,0.93%,0.93%
,1,    468,0.94%,1.87%
,2,    552,1.10%,2.97%
,3,    616,1.23%,4.21%
,4,    720,1.44%,5.65%
,5,    700,1.40%,7.05%
,6,    813,1.63%,8.68%
,7,    738,1.48%,10.15%
,8,    864,1.73%,11.88%
,9,    867,1.74%,13.62%
,10,    768,1.54%,15.15%
,11,    806,1.61%,16.77%
,12,    846,1.69%,18.46%
,13,    815,1.63%,20.09%
,14,    781,1.56%,21.66%
,15,    806,1.61%,23.27%
,16,    842,1.69%,24.95%
,17,    774,1.55%,26.50%
,18,    638,1.28%,27.78%
,19,    641,1.28%,29.06%
,20,    639,1.28%,30.34%
,21,    697,1.39%,31.74%
,22,    729,1.46%,33.20%
,23,    720,1.44%,34.64%
,24,    740,1.48%,36.12%
,25,    728,1.46%,37.57%
,26,    700,1.40%,38.98%
,27,    760,1.52%,40.50%
,28,    765,1.53%,42.03%
,29,    772,1.55%,43.57%
,30,    765,1.53%,45.10%
,31,    813,1.63%,46.73%
,32,    727,1.46%,48.19%
,33,    801,1.60%,49.79%
,34,    758,1.52%,51.31%
,35,    803,1.61%,52.91%
,36,    804,1.61%,54.52%
,37,    736,1.47%,56.00%
,38,    819,1.64%,57.63%
,39,    812,1.63%,59.26%
,40,    820,1.64%,60.90%
,41,    772,1.55%,62.45%
,42,    823,1.65%,64.09%
,43,    771,1.54%,65.64%
,44,    751,1.50%,67.14%
,45,    734,1.47%,68.61%
,46,    716,1.43%,70.04%
,47,    730,1.46%,71.50%
,48,    696,1.39%,72.90%
,49,    750,1.50%,74.40%
,50,    633,1.27%,75.66%
,51,    563,1.13%,76.79%
,52,    618,1.24%,78.03%
,53,    529,1.06%,79.09%
,54,    549,1.10%,80.18%
,55,    545,1.09%,81.27%
,56,    482,0.96%,82.24%
,57,    505,1.01%,83.25%
,58,    512,1.02%,84.27%
,59,    492,0.98%,85.26%
,60,    479,0.96%,86.22%
,61,    419,0.84%,87.06%
,62,    394,0.79%,87.85%
,63,    399,0.80%,88.64%
,64,    386,0.77%,89.42%
,65,    389,0.78%,90.20%
,66,    369,0.74%,90.93%
,67,    363,0.73%,91.66%
,68,    330,0.66%,92.32%
,69,    284,0.57%,92.89%
,70,    288,0.58%,93.47%
,71,    296,0.59%,94.06%
,72,    280,0.56%,94.62%
,73,    247,0.49%,95.11%
,74,    228,0.46%,95.57%
,75,    231,0.46%,96.03%
,76,    230,0.46%,96.49%
,77,    191,0.38%,96.87%
,78,    184,0.37%,97.24%
,79,    164,0.33%,97.57%
,80,    154,0.31%,97.88%
,81,    148,0.30%,98.17%
,82,    139,0.28%,98.45%
,83,    117,0.23%,98.69%
,84,    91,0.18%,98.87%
,85,    94,0.19%,99.06%
,86,    83,0.17%,99.22%
,87,    78,0.16%,99.38%
